A,B,C,F,G,H,I,J,K,L,Response,D,E,M,N
150.4361008,1.663873124,0.100867063,0.386166377,1.909342626,1.653149833,-0.699317941,1.033956987,-1.505911352,-0.548087187,0.303656474,Male,Yes,-0.608989307,150.4980266
49.85373858,0.525457596,0.907338956,0.765535828,-0.157804289,0.502914467,-0.19827708,-0.24107387,0.934805413,0.118464665,1.965914872,Fema,Yes,0.194766781,50.02882615
69.56767539,-0.027144931,-0.871645213,0.062959355,1.369402153,-1.463345061,-0.42980551,0.040190516,0.778003543,-0.3858315,-1.482475961,Male,Yes,-0.337471025,69.93775244
76.9450895,-1.714046116,-1.317174789,-0.27120734,-0.20035348,-1.36475823,-0.021869909,-0.142445418,0.487015326,0.990121384,0.538329603,Male,Yes,0.766515447,77.67718094
-81.51018424,1.883164147,-0.166459727,-0.2494963,-0.521099475,0.379771387,-0.475563982,-1.354861213,0.068144158,0.045370927,0.429547117,Fema,Yes,0.229650235,-81.69876858
2.407639106,0.679974844,-0.552540673,1.021790586,-0.704921353,-0.803141387,-0.464337691,0.211497013,-0.290397101,-0.101281486,1.265077838,Fema,Yes,-0.035372162,2.413751985
-39.86364747,-1.624093218,1.252269036,0.31687077,1.067733152,0.750752492,0.214459768,0.4306002,-1.106347446,-1.340997221,1.446860467,Fema,Yes,-1.323706653,-40.19757292
355.6143887,1.375941579,-1.242944305,0.389194841,-0.041442681,-0.228995415,1.524646431,1.592425707,0.625325179,-0.290196131,0.508622736,Male,Yes,-0.164315337,356.049758
37.84849758,0.829986159,0.968882639,-0.657926093,0.296733172,0.690429024,0.796672108,0.938092541,-0.074804983,1.569259615,-0.36555109,Fema,Yes,1.859889449,37.91094219
33.59645471,-1.059450366,-0.320317675,-0.939588095,-1.773672773,-1.985350127,-0.442342229,0.821074357,1.159184648,-0.394514412,-1.695162512,Male,Yes,-0.587420044,34.33663233
51.22018318,1.072500847,1.550720601,1.030295628,1.697271698,0.721031921,2.2993804,0.486578349,1.044608024,-0.24255626,-1.651817035,Fema,Yes,-0.237891723,51.05868625
291.6680599,-1.093226182,-0.198719846,0.847408355,0.907904082,-0.361672457,2.153719508,1.052153477,-0.325776325,0.88823199,-0.210000539,Male,Yes,1.205006851,292.4342874
47.39127253,0.616886554,-0.36385881,0.589879821,0.354757693,0.037005722,0.767902408,0.196557401,0.527004208,-1.829740411,-0.729044659,Fema,Yes,-1.83406276,47.41274802
44.6842822,-0.211438291,1.542796338,0.570788529,1.626649562,0.456163611,-0.944870197,-1.665956077,-0.113411631,-1.607676579,1.914229697,Fema,Yes,-1.537370084,44.22785366
-77.07750347,-0.420606353,1.398956883,-0.626887744,-0.291113148,0.026878553,-1.085703537,-1.190455732,0.108046573,0.459462592,-1.737049554,Male,Yes,0.629048388,-77.28635082
161.5528174,0.71301623,1.28151134,-0.766327599,1.723696276,0.323356531,-1.369391124,0.504969981,0.124769521,-1.027296877,-0.123649626,Male,Yes,-1.037376506,161.157771
-101.4861647,0.521625227,-0.473604057,0.892708153,0.698650234,-0.409854538,-0.453337432,-1.092217941,-0.665041618,0.319649783,-0.392567258,Male,Yes,0.260114221,-101.4308123
-277.8203012,-0.3246098,0.527438551,-1.354497804,-1.111404419,0.168563945,0.042776875,-1.97396705,-0.371076893,2.059215372,0.052204302,Fema,Yes,2.401684117,-277.3024059
60.08070117,-0.171546331,0.655263731,1.099659596,0.523276661,-0.369181838,-0.239379178,-1.168093498,0.823504154,1.336527949,-0.039282818,Male,Yes,1.150425268,60.4627319
-126.8423897,1.08226616,-1.218570939,1.32221886,-0.255289292,-0.354653641,0.733345927,-1.204251501,-0.586913331,-0.340991342,0.249871209,Male,Yes,-0.293527924,-127.1516519
227.3353902,-0.22378146,0.449687574,0.358943215,0.924923721,2.029699029,0.632407655,-0.61355701,0.145156039,0.377612663,2.341121656,Male,Yes,0.298506923,227.7800338
232.4276682,1.562086243,-1.259251591,0.283514167,0.765780057,-0.193856633,-0.452628633,2.170728229,-1.350317367,0.716084331,1.535148636,Male,Yes,0.741959987,231.934315
54.63134001,0.411004526,0.206490846,-0.149226635,0.107525154,-0.195587977,-0.388832812,0.200621764,-0.955843363,-0.220055388,1.451055946,Male,Yes,0.083287855,54.8125083
135.8367153,1.985357859,-0.035615443,-0.369391987,0.093073175,-1.183699492,2.32410534,0.880879939,0.049235285,-0.530719777,0.04756239,Male,Yes,-0.159761397,135.2416747
132.446983,-0.468204719,0.096869587,-0.459895522,1.009901104,0.354524696,1.675681786,1.403988838,0.22757112,1.313934803,-0.510340372,Fema,Yes,1.214248152,132.1939049
1.158204511,-0.686742811,-0.27126113,0.667029311,0.241820535,0.386800142,-1.230491275,-0.811346654,-0.410869032,-0.54562849,0.127106172,Male,Yes,-0.696899327,1.062108634
4.829831187,-0.716601795,-0.355931412,-0.218588599,-0.446643494,0.702295817,1.299799168,-0.842626186,-0.363054637,0.22331306,0.286758114,Male,Yes,0.457953713,4.327033414
-87.27846811,-1.096153623,-0.351121528,0.289597894,-1.835957378,-0.168771348,-0.389911917,0.748481842,-0.477372046,-0.791553535,0.442482201,Fema,Yes,-0.538711534,-87.31430032
-23.29485852,0.417052722,-0.209167008,1.438053868,-1.009972444,0.590432151,0.419487688,0.093310821,-0.200063147,0.052675595,-0.201892302,Male,Yes,-0.174857526,-23.34058467
-20.16870779,-0.662381418,-1.751531141,-0.982771439,-0.317373237,1.19173035,2.528601906,0.56579126,-0.350312719,1.701853334,-1.345482191,Male,Yes,1.796146991,-19.73885353
113.6605069,-0.023414132,-1.284787505,0.975195864,1.231500678,1.549135564,-0.726583513,0.891963317,0.148795268,0.383654198,0.39894712,Fema,Yes,0.417031535,113.5546719
-67.98007907,0.401499055,-0.109882779,-0.202896841,-2.239604059,-0.261645446,-0.182244784,0.8640523,0.064856106,-0.585431204,-2.369586905,Male,Yes,-0.647551277,-67.98466756
62.88284927,-0.014118047,1.281717326,-0.22671735,-0.142926374,0.809442102,0.000455643,0.390074755,0.91534002,0.101634801,-0.14543174,Fema,Yes,0.199198208,63.13542659
-142.2875954,0.052346854,-0.956311997,-0.294158624,-0.710947069,-1.427675412,0.35293382,-0.208625663,-0.700208479,0.046361417,-1.651030727,Male,Yes,0.217120468,-142.2746555
-282.741109,0.574177035,0.882944383,-0.488486401,-0.28212649,-0.59904801,-0.398134185,-0.527933545,-1.603036388,-0.064201232,-0.126557977,Fema,Yes,0.108162828,-283.140914
107.0929323,0.524917864,1.769921388,2.52636824,0.269024073,0.704111022,-1.495679516,-0.307691277,0.499498233,1.25916713,-0.566439854,Male,Yes,1.363102686,107.781266
98.46325597,1.757056473,0.754862527,0.179861638,0.560758735,-0.052258497,2.245019819,-0.612932938,-0.186878223,-1.444373955,0.90120831,Male,Yes,-1.383328906,98.70952424
229.4933977,-0.916152082,-0.762516267,0.895305758,-1.596661745,0.484804751,0.817301241,1.224729781,0.180419714,-0.02835398,0.396536887,Male,Yes,-0.071998791,229.8232094
324.0907155,0.732329804,0.623924277,-0.543455116,1.4027559,-0.088168814,-1.83091849,-1.315507063,1.365912027,0.532899242,2.034836619,Male,Yes,0.906523635,324.4396481
-96.31281427,1.077156255,1.741614283,0.690809885,0.674362318,-0.435276342,-0.736546314,0.342024607,-0.398809403,-2.553695163,-0.739758742,Fema,Yes,-2.894615251,-96.58360439
-39.76706491,-0.779133989,-0.893481094,-2.259975675,0.692742498,-0.473790462,-1.359320125,-0.716643414,0.220336085,0.524903534,0.036212029,Fema,Yes,0.426575457,-39.91588691
334.2364496,0.782227505,-0.378736447,0.288310152,0.42475487,1.07981962,-2.182867358,1.410621544,2.536914198,-0.80061539,-1.41615874,Male,Yes,-0.592192922,334.7265354
-36.18468471,1.659550796,0.156703855,-0.364693544,-0.684010898,-0.440922632,-0.280355495,0.450934462,-0.453385804,-1.214077403,-1.755890583,Male,Yes,-1.344213104,-36.53145224
283.0595773,2.06515093,-0.004946452,1.714520408,1.778506256,-0.903869386,0.073793544,0.940702936,0.064465394,-0.275934718,-0.135505644,Male,Yes,-0.463533431,283.1704894
99.52987838,-0.345552492,1.584878452,1.993570672,0.368099767,1.315287533,-0.364523469,0.88340359,0.836263607,-0.837658428,-0.887962031,Fema,Yes,-1.055695966,100.4246745
74.02200335,0.010104483,-0.161941624,0.72285238,-1.056937911,-0.057071793,0.409802748,-0.952186809,0.843435169,-1.381719946,0.230802843,Male,Yes,-1.534770434,73.8485342
-11.9273105,-0.038784986,-0.329307018,0.853072036,-0.012231514,1.960356169,-0.580466966,-0.013109555,0.556471827,0.388427456,0.305849105,Fema,Yes,0.224400118,-11.43913366
398.349726,-0.812802101,0.765001977,0.030386131,1.577088212,-1.738331868,0.707134744,-0.030572444,1.843699976,1.136447627,1.779559084,Male,Yes,1.030407108,398.361535
-72.88240033,0.438789335,0.738294282,0.931344099,1.443519911,0.306714231,0.238497577,0.00644466,0.445627277,-2.284616435,-1.85910821,Fema,Yes,-2.614738647,-72.66844932
-116.8535739,-1.171160461,-1.530803497,-0.033319283,1.518759337,1.221384959,-0.192841829,-1.272558135,-0.268372735,-0.134132783,-1.481245962,Male,Yes,-0.426563701,-116.8911641
49.62120653,-0.176093508,-1.133907841,2.753977866,0.863758435,2.394797867,1.330460691,-2.384934152,1.31455567,0.583087263,1.763641722,Fema,Yes,0.587845493,49.65692897
-127.1680723,-1.255774882,-0.093024144,-1.296360388,0.398296086,-1.193257833,0.35026592,0.38182401,-2.086510029,0.971970294,-0.935127209,Male,Yes,1.192764528,-126.8276339
-193.7428097,-0.281331967,0.931010162,0.78060167,-1.1291663,-1.240022251,0.678571174,0.227257064,-2.584321106,0.97120144,2.1041854,Fema,Yes,0.698546868,-193.2794671
396.0413821,0.777448025,2.12193272,1.405997639,1.036381219,-0.395246507,1.158386059,1.274614751,-0.106811455,0.193253879,2.301535224,Male,Yes,0.164786984,395.988385
-210.7259118,-1.235446881,-0.823872538,-0.267803379,-0.206932617,-1.128391858,-0.772603992,-0.842581857,0.10832417,0.265608429,-1.121800923,Fema,Yes,0.516516571,-209.9110874
136.4947312,-0.504655986,-1.847773487,0.071142978,-0.341273744,-0.07253711,1.247681945,-0.665636319,1.142386792,1.791056136,1.223128781,Male,Yes,1.681277895,136.3538583
90.26550334,0.902858915,-0.332086711,0.065570169,-0.439748311,-2.513114526,0.408623844,-0.29859832,0.923042885,1.441807793,-0.472224675,Male,Yes,1.335687418,90.12285818
-145.5154759,-0.549091713,1.026667715,1.506539299,-0.482779035,0.145847996,0.988231418,-1.496613046,-0.442538279,-0.010661468,-0.313662157,Male,Yes,-0.249969452,-145.4790041
238.9093773,-1.098570728,-0.375222401,0.73242401,-0.549498546,0.434807958,0.540094461,0.225840479,0.117090872,0.317885097,0.960557224,Male,Yes,0.195280878,239.1873893
-337.6763903,-0.240244614,-1.08745619,0.213391289,-0.09796724,2.45303545,0.718793179,0.342653988,-2.19438644,0.029121399,-2.267927321,Fema,Yes,-0.093498805,-337.8281818
31.31733455,-0.628275234,1.732464133,2.327715451,0.124763844,-0.512180762,0.278683232,-0.546820077,0.040559468,0.719264488,1.435589171,Fema,Yes,0.554517704,31.91931021
-205.2213968,-0.520939397,0.754987077,0.207028773,-0.010399869,0.198221662,-0.484180254,-1.13919986,-0.346203336,-2.598922256,0.23383606,Fema,Yes,-2.702555396,-204.8601496
-4.132715398,-0.051538942,-0.310667587,-1.090127501,-1.087465513,1.033557277,-0.808647839,1.217696973,-0.626527045,2.825770501,-0.313642867,Male,Yes,2.731991811,-3.86006165
-104.0780673,0.073152713,-0.096941558,-0.003331446,0.125174612,-1.438854165,0.801301018,-0.991205548,-0.947724318,-0.226123726,0.736165479,Male,Yes,0.034671053,-104.5781095
-67.66289686,-0.773499582,-1.363077668,-0.981899693,-0.053243042,-0.953860962,-0.849614022,0.395436964,0.303451933,1.119707725,-0.09587145,Fema,Yes,1.417440283,-67.80780159
16.36685879,1.068134939,0.242414929,-1.454150994,-1.19837839,-2.580359255,-0.287997583,-0.415315175,0.284617435,1.406200735,0.20286838,Male,Yes,1.262329166,16.50352777
33.56753803,1.890014123,1.855542401,-0.555360673,-0.446023745,-0.765980511,0.012160432,-0.512708656,0.303964755,-2.211496143,-1.082072513,Male,Yes,-2.054988099,33.63244024
-94.6352332,1.670943033,0.40326454,-0.453804041,0.183339199,0.466166426,-0.370242441,-1.226196192,-0.001385043,-0.117474546,-0.375147117,Fema,Yes,0.11360245,-95.07929245
111.1918034,-2.244160774,-1.353757131,-0.340090286,-0.356164715,0.218202325,0.362545854,0.965016145,-0.042063203,-0.129479903,0.532429328,Male,Yes,-0.048808735,110.945375
-317.0917235,0.089619858,-1.048900371,0.005938814,-0.825779363,0.150698144,0.695518311,-0.395222066,-0.56808572,1.263930202,-0.74322754,Fema,Yes,1.217344867,-316.078837
120.1533049,-0.998137667,-0.607267245,-0.454766986,1.857881146,0.488043456,0.557430263,-0.135286331,-0.012640161,-0.127024788,-0.620338803,Male,Yes,-0.311064952,120.1499128
77.49840641,-0.974167435,-2.305166855,1.177829505,0.671616572,-0.188089738,-1.035747726,1.136388078,0.572627017,-0.775664108,0.585850806,Fema,Yes,-0.718409889,77.76035934
392.9442511,-0.169505367,-1.112178928,-0.588708077,2.264058838,0.097454755,0.796706636,-0.129965856,2.453228994,1.847595858,0.081820171,Male,Yes,2.002314371,392.7343985
155.6451145,-0.547202744,-0.446871065,-0.586346911,0.649210528,-0.587218564,-0.642851299,0.544354878,-0.687297023,-0.021911236,0.222475577,Male,Yes,0.206177393,155.5636008
60.29336427,-1.34711937,0.495993896,-0.071201511,1.51922602,0.389681587,-0.291576487,0.645358437,-0.69588221,-1.820866853,-0.038882504,Male,Yes,-1.594740547,60.24766215
-123.8197186,-0.901071793,-0.154595642,-0.258208951,-1.032532359,-0.33829419,1.503826503,-1.004583674,0.41785424,-0.989744388,0.289367769,Fema,Yes,-0.928713246,-123.9275945
183.9788879,-0.142110444,-1.545982211,0.547119084,0.096083104,0.170370412,-0.325765254,0.129563837,0.83565376,0.176224981,0.61503954,Male,Yes,0.046064948,184.5929526
27.98913167,0.83580479,0.301375815,-1.688296654,-0.121633988,0.357261697,0.608374722,0.825321295,-0.623278378,-0.587756285,0.789317711,Fema,Yes,-0.703231702,27.82340853
-66.22974783,-2.195762015,-0.069889169,-1.237197867,-0.177782403,-0.752841232,-0.258864148,-0.907656192,0.433458762,-1.01046137,2.551539916,Fema,Yes,-0.839406885,-66.12716275
211.4931928,-1.601785295,-0.012434272,-1.160484686,-0.272829185,-0.362501627,-1.740230595,0.373417063,0.460411739,0.498243117,1.746678162,Male,Yes,0.588638508,211.2215474
-198.779711,-2.526466987,0.770186697,0.267923022,1.663475743,-1.299086426,0.179748322,-0.529761965,0.521688339,-1.072711334,-0.922316596,Fema,Yes,-1.037690365,-198.6423913
-139.3096094,-1.958548955,-0.468476045,-0.401557544,0.159250468,-0.957147473,-1.348424319,0.307732575,-0.452350276,-0.137779214,0.207270747,Fema,Yes,-0.068804601,-138.8096404
29.38187513,0.939232892,-0.886321824,0.009056527,-0.935223152,-0.402698754,0.592045896,-0.756391115,0.960374597,-0.498122635,-0.251800187,Male,Yes,-0.210520767,29.53687645
-95.78574204,-1.794229271,-0.525640593,0.936398544,0.050954277,-0.762114512,-0.887780137,-0.858919908,-0.964606424,-0.212523045,-0.22247701,Male,Yes,0.153517488,-96.03104978
272.8229223,-0.684940087,2.007900878,0.195480731,1.672638954,0.584502366,2.710789565,0.363104046,0.37574619,-0.12924647,0.152035666,Male,Yes,-0.173423542,272.517938
106.0573335,-0.612250888,0.46505077,0.291891616,0.063375523,0.345725855,-0.468280277,-1.261583167,-0.149067507,-0.342670374,2.671463607,Male,Yes,-0.171866443,105.7621616
-131.352827,-0.427709253,-0.647538026,0.862707434,-0.122292358,-0.072073021,0.884114655,-1.174820101,0.40565223,1.665449506,0.096479143,Fema,Yes,1.659573851,-130.9776379
-14.17979958,0.397106236,-0.203570671,-0.473360926,-0.419081993,-0.6518565,-1.774744815,0.409294997,-1.21868383,-0.917984306,0.516507444,Male,Yes,-1.129672216,-14.46447416
54.82777081,0.18316122,0.658460926,0.185323383,0.618479483,-0.14856351,1.151151462,-0.76764923,-1.075514635,-2.437464458,0.6362667,Male,Yes,-2.251068036,55.32092376
-41.91984032,1.570303912,0.592149091,0.743800154,0.243956624,-0.68509698,-0.709521011,-1.578530186,0.472327886,0.210231439,0.899730813,Fema,Yes,0.210537777,-42.29754283
-178.8463288,0.176604619,0.812186291,-1.687300106,0.64603977,1.261732726,-0.235577693,-0.799320319,-0.011055097,-0.280441694,-0.224936326,Fema,Yes,-0.159347293,-178.4129581
-305.8888055,-1.188424422,0.978567297,0.286012527,-2.802202798,0.025385604,0.610391764,-1.416603482,-1.149554063,-0.137839179,1.66060756,Fema,Yes,-0.359910881,-305.9207526
210.995533,-0.345530584,-0.296253817,-0.165760477,-1.192312809,1.780999677,-1.769805745,1.879461651,0.029812196,-0.012846136,1.68721558,Fema,Yes,0.002626299,211.3252208
-119.7956674,0.047066095,0.14644077,1.404545515,-1.146000427,0.217179633,0.078211181,-1.998639476,0.531178367,-0.271771566,-0.289005211,Male,Yes,-0.156584892,-119.6121166
-151.6119531,0.836635987,0.164912729,-1.410823313,1.179419981,-1.71391539,0.405080273,-1.405967081,-1.274319368,-0.307068487,0.129554521,Male,Yes,0.098323257,-151.451898
-14.19752021,2.014014093,1.281836445,0.09990506,1.356787245,-0.721063997,-1.940882428,-0.105189556,-0.857428401,-0.150598654,1.341763191,Fema,Yes,0.027185378,-13.82820095
38.29758881,-0.363353497,-0.500927198,-0.116662296,-1.214615293,-0.684296639,-1.37862011,0.422378709,0.816154582,-0.999590025,0.936830792,Fema,No,-0.886318505,39.11592454
-148.2880748,1.970290893,-1.542241236,0.554252568,1.466830455,0.280410895,-0.348910863,-0.342288057,-0.006071415,1.48877026,-2.21495721,Fema,Yes,1.415551133,-148.1166933
-30.60656078,0.59539724,0.766669659,0.214889851,-0.379470696,0.754042036,-1.361789828,-0.993177721,1.254900846,1.368117994,0.14268508,Fema,Yes,1.370914482,-30.53041168
272.195926,-0.001617036,-0.4896482,0.829807656,-0.347733691,-0.248728856,-0.577366607,-0.351221162,0.812435402,-0.360043737,1.691064771,Male,Yes,-0.233103715,272.4334345
106.0369509,0.351531269,1.2378179,-0.582288434,0.869899066,-1.129361174,1.072630089,-1.172971572,0.584337527,0.204418308,0.932409775,Male,Yes,0.023287949,106.5200316
22.96374143,-0.434220753,-1.832737118,-0.692241252,0.135431991,1.650375674,0.437086517,0.708251606,-1.538043252,-1.292014054,0.588957867,Male,Yes,-1.460448183,22.80734919
-55.1569907,0.271112796,-0.448465006,-0.589228987,-0.780304407,-2.777359145,1.151733975,-1.741022808,0.599039526,-1.263172912,-0.291641986,Male,Yes,-1.052767704,-54.91963274
-202.0604077,-0.139526917,0.541940351,-1.144273724,0.127573819,-0.766228168,-0.141936954,-1.089865507,0.424911821,1.315239208,-0.516302383,Fema,Yes,1.351724283,-201.9159193
54.8425315,1.567285766,-1.635255638,-0.864690391,1.995089518,-0.768352538,0.24062166,-0.050807667,-0.590876543,-0.675240625,-1.766486115,Male,Yes,-0.281157867,54.5878781
-258.0265967,-0.372336216,0.282737054,-1.907581855,0.453654459,1.37620271,-0.425118637,-1.891359147,-1.413693397,-0.106442532,0.000933998,Male,Yes,-0.466339509,-257.42961
268.9580961,0.015146786,-0.920538163,1.115976528,0.777433934,-0.042601928,0.388288814,0.561002888,1.274155028,0.430378885,-0.384717852,Male,Yes,0.622341414,269.060123
-171.569092,-1.044818254,0.943392736,-1.309774407,0.770885439,0.042394365,0.230788187,1.371329968,-2.668061349,-1.255038975,0.551889392,Fema,Yes,-1.309387285,-172.1045022
-10.58798871,-0.407536128,-1.802410108,1.607508343,0.622010465,-0.012613142,0.322427723,-0.042177113,-0.338183269,0.606497669,1.012275043,Fema,Yes,0.622052754,-10.65836193
215.006549,1.099156731,1.061263823,-0.00573332,2.549112342,-0.204302668,0.00353687,-0.466875308,0.674799318,-1.800153275,0.061566832,Male,Yes,-1.582569454,214.9405324
323.985757,0.143016674,-1.601848754,0.049685216,1.609044976,-1.593839509,1.018373096,1.065132641,0.527680477,-0.49148502,1.649248242,Fema,Yes,-0.444472127,323.6417765
137.1966361,-0.284312327,-1.114549489,-1.463202599,0.041293259,1.575488158,1.540193088,-0.457362458,1.017532938,-0.451886828,1.159311547,Male,Yes,-0.348137307,137.4198816
199.4413563,0.661952164,0.461485047,0.459419348,0.853688982,-0.528627739,-0.561362001,1.135391917,1.251985327,-1.487691148,-1.234251199,Male,Yes,-1.481931822,199.229523
-18.6049473,2.02347195,1.405365439,-2.115056015,-0.34978218,-1.422794909,1.922324755,-1.405560047,0.359249157,2.243601895,0.131573968,Male,Yes,2.290796746,-18.67230435
-197.0234548,-0.276807544,0.454823924,0.922036951,-0.089293488,-0.011488624,-0.340968091,-0.391971123,0.47816869,-0.856516312,-2.209063768,Fema,Yes,-0.906569372,-196.4595646
-59.97739264,-0.475681655,-0.355491704,0.7679715,-0.460422791,1.782746045,-0.013489038,-0.713903711,0.221879573,0.247515015,0.124144439,Fema,Yes,0.05031561,-59.81867631
-55.92926208,-2.086634979,0.28005786,0.459584905,1.257744217,1.484925599,-2.123890018,-0.279296669,-0.327754917,0.055492225,-0.489725022,Male,Yes,0.112232894,-56.24391264
228.2976722,-0.028239283,0.410247644,0.006446872,0.876582945,-0.353536379,0.063483684,0.359304825,1.34953063,2.214819474,1.731284713,Fema,Yes,2.166158881,227.9286654
119.6765018,-0.490520533,0.699115989,1.218729669,-1.436333123,0.541298925,-1.171077824,1.178459423,0.391168431,-1.499089165,0.623507463,Male,Yes,-1.761832794,119.0281494
25.3186648,-0.252710672,-0.608101257,-0.048344624,-0.344196456,0.165863523,1.329141283,0.218397073,0.656390751,-0.956258422,0.442846114,Fema,Yes,-0.772420209,25.41658915
84.98719479,-1.446940335,-0.298323169,0.825372232,-0.762361537,-0.77429508,-0.269389778,-0.730357096,-0.747473178,-0.803850404,0.968744393,Male,Yes,-1.235205672,84.90354027
-72.31401877,-0.246540636,-0.35570146,-0.236880984,1.290228517,1.334678796,1.674733258,0.271502366,-1.030432829,0.847559525,-1.257530551,Male,Yes,0.623127316,-72.93352283
130.3079513,0.139161973,1.926554635,-0.083646888,-0.755242642,-0.629216851,0.439618112,0.046352271,1.84741402,0.688946183,1.282981211,Fema,Yes,0.436975414,130.1357194
35.00579522,0.103931106,-0.892038531,0.661616331,-0.353795181,-1.288860719,-1.018783533,-0.182061111,1.155266385,-1.922386113,-0.184072239,Fema,Yes,-2.068066304,35.00621795
188.7696651,0.333674327,-0.74216502,0.864436199,0.443863233,-2.552989816,0.653618595,0.121675016,-0.205158264,-0.854095739,0.761037725,Male,Yes,-0.983928655,188.2229898
37.69764891,-0.258884768,-1.868182184,-0.887303571,-0.151645532,-0.196866642,0.091197618,0.5269126,0.271712815,-0.896464009,0.227730995,Fema,Yes,-0.67632094,38.04785116
-95.20308363,1.718791135,0.244085131,0.334872499,-0.169906262,0.332623147,2.495994562,-1.612686577,-0.56218619,1.260307602,0.123785102,Male,Yes,0.964588403,-94.95287528
-276.6986755,1.031603069,-0.056855533,-1.727321913,-1.451177095,0.577218713,-1.042391407,-1.365091351,-1.609517184,-0.381202026,-0.438094252,Male,Yes,-0.455380748,-276.7117485
188.2261221,0.992136829,1.054757925,0.250998116,-0.625557035,-1.892361893,-0.177813144,0.246602186,-0.01477722,-0.355028731,0.420918284,Male,Yes,-0.535753465,188.9294448
73.91076877,0.037996013,1.483128628,0.32637509,-0.433554333,-0.459626442,0.003583206,-0.046481156,-0.767948592,-1.026007252,0.461468877,Male,Yes,-1.112078646,74.08412326
-116.8498895,-1.468865877,-0.254962208,-1.59506264,-0.322256403,0.958887589,1.898921023,0.600273655,-0.975542238,-0.741555972,-1.860821174,Male,Yes,-0.553528509,-116.8821128
-118.9870636,-0.807140612,1.981950459,-1.239526498,0.522788894,-0.062508038,0.270130713,-0.11813484,-0.52510136,-0.432881429,0.628442598,Fema,Yes,-0.413478345,-118.8833681
-3.611845925,1.231276087,0.940587263,0.328753076,0.948532922,-0.691029524,-0.507291449,-2.113931949,1.258196937,-0.976874641,0.257271359,Fema,Yes,-0.960481337,-3.438880871
-108.020044,0.605646636,0.042472266,0.314048011,-0.434611201,0.626526221,0.833397842,-1.32263065,-0.378375469,0.062800979,0.762450503,Fema,Yes,-0.111434453,-108.0800602
-12.97620402,-0.353521551,0.742659002,-0.402485998,1.764201777,-1.153280395,-0.720615247,-0.637903927,0.08192365,0.640100474,-0.182023443,Fema,Yes,0.439713699,-12.45567452
-158.1671978,-1.726282602,0.128982911,0.729090562,-0.813146282,-0.907298364,0.051945396,-0.359553162,-0.401780936,0.462782256,-0.672460448,Male,Yes,0.024630431,-157.8435364
111.372961,-0.803239476,1.56561586,0.682169483,0.621821528,-1.098422253,-0.377264455,-0.292712096,1.774056338,0.552963849,0.361960711,Fema,Yes,0.104420058,111.2806011
204.3148205,-1.240076932,-0.608335401,-0.603400438,-0.06484063,-1.195925052,-1.550591916,0.772378341,1.140157608,0.815926264,-1.295209417,Male,Yes,0.793936146,203.8286541
14.392865,-1.197943506,-0.76586548,0.643267727,2.061826371,2.317881524,1.67167912,-0.077574717,0.212837933,0.050913449,0.194240427,Fema,Yes,-0.115752691,14.72851767
-267.0926427,1.206264502,-1.672523082,-0.494726764,0.726356208,0.979512763,-0.207132405,-0.603821221,-0.245858487,-0.078631017,-2.501423912,Fema,Yes,0.068185448,-266.9116537
-128.2337615,-0.092528125,-0.947740365,-0.204035447,-0.865302364,-0.969112267,-0.018373729,-0.541678349,-1.570654594,0.283646993,0.133179885,Male,Yes,0.303829951,-128.4890211
-346.9186293,-0.070749563,-0.172813924,1.326833582,-1.00429289,1.199060285,1.837670854,-0.784726025,-0.881152749,0.704026848,-0.518818373,Fema,Yes,0.601925899,-347.6524302
137.4612911,-0.444203064,-0.865633642,-1.054445824,-0.210207541,1.155026435,0.670391689,1.103774002,-0.637439203,0.374500287,0.877924169,Male,Yes,0.344844725,137.6380391
-91.97279356,-0.898942156,-0.391217052,-0.057469518,-0.858972388,1.411172064,0.785803827,1.312470367,-1.077099069,-0.829964598,-0.897400927,Male,Yes,-0.895707276,-92.58103113
-99.74512898,-1.231050023,-2.4123617,-0.517976378,-0.508966835,0.454411599,0.549810405,-0.413301307,0.853636977,-0.012629112,-1.471741541,Fema,Yes,-0.049582526,-99.61580005
-101.3128539,0.910848926,-2.527136403,-1.088265785,-0.982768323,-0.351955527,1.621526149,0.756135839,-0.128932443,0.675960974,-2.757263834,Male,Yes,0.722625109,-101.422617
-4.941182746,0.779460531,0.884027197,1.557010042,-1.369859502,-1.667779893,0.588037749,1.409952138,0.287915432,0.36559146,-1.849130727,Male,Yes,0.615780189,-4.626440182
165.8022812,-0.403066973,-0.934346016,0.09636617,1.61568612,-1.761234084,0.022084236,0.934440356,0.370681416,1.224502933,0.407500824,Fema,Yes,1.346657295,165.7611924
288.3552515,1.473764815,-0.507234462,0.414091354,0.885187541,-0.522619416,1.042977595,0.16464381,1.171041065,-0.008209882,1.040086245,Male,Yes,-0.399888042,287.7451918
-84.09180073,1.167627973,0.779457081,-0.146770628,0.471883721,0.647573063,0.447370692,1.237972236,-1.577651068,-1.10334755,0.281408679,Fema,Yes,-1.033260177,-84.18905062
-100.5335925,0.720033759,0.821405937,-0.014857703,0.010349315,0.448195284,1.696181573,0.555786964,0.303603904,-1.661598291,-0.765702194,Fema,Yes,-1.673364976,-100.9152764
35.35090352,0.023211604,-1.282503414,-0.863208219,-1.322811701,-2.096557481,1.621727978,1.907055842,-1.525777512,-0.093122792,0.732485297,Male,Yes,-0.317131556,35.04451497
